-2.612378899077659,1,1,58.62119468450704
-3.2150098341938653,1,2,95.21237941491648
-1.4968330534686194,1,3,9.113701971685977
-1.144684693830673,1,4,30.495819830501215
-2.153245249471318,1,5,30.74303043883469
-1.488542426431208,5,1,9.617101063533712
-1.5846965634790764,5,2,3.7787121155232604
-1.7722039089163806,5,3,7.606557898672168
-1.6119151255729702,5,4,2.126026573448098
-1.628689799533877,5,5,1.107484115820088
-1.450363484040597,10,1,11.935290609440639
-1.7445754227265553,10,2,5.928982150260716
-1.5879114408167916,10,3,3.5835077811701637
-1.658037447443126,10,4,0.6744775185312504
-1.6868918651092057,10,5,2.4264906754799815
-1.7340345974691538,20,1,5.288953134607596
-1.6165968747130808,20,2,1.8417551601092084
-1.6513826299133578,20,3,0.27040324456129283
-1.646803251187076,20,4,0.007652333338258424
-1.682573065383526,20,5,2.164257209908694
-1.6411678114378565,50,1,0.34983094529587583
-1.6474868420945512,50,2,0.033854664922009316
-1.6469190250228491,50,3,6.226546993667645E-4
-1.6469289803565423,50,4,1.8176181930308804E-5
-1.6836066478684502,50,5,2.2270153682376916
-1.646043236657927,100,1,0.05379970217276218
-1.646956849435809,100,2,0.001674008152271131
-1.6469290230785014,100,3,1.5582144675160474E-5
-1.6469292801344775,100,4,2.6052909778223646E-8
-1.683540517749158,100,5,2.2230000094662477
-1.6467350501932536,200,1,0.011793433667389192
-1.646930824813926,200,2,9.381753913857703E-5
-1.6469292758517728,200,3,2.3398889578966577E-7
-1.6469292797080208,200,4,1.5886241213099602E-10
-1.683530567891019,200,5,2.222395863419325
-1.6468992917276726,500,1,0.0018208418601476715
-1.646929318034841,500,2,2.3273274077963356E-6
-1.646929279689861,500,3,9.437907641512334E-10
-1.6469292797053734,500,4,1.8875275989424972E-12
-1.6835281519701464,500,5,2.2222491709716
-1.6469218204502067,1000,1,4.5291897409666223E-4
-1.6469292820902943,1000,2,1.4480827261712996E-7
-1.6469292797052297,1000,3,1.0610601574055323E-11
-1.6469292797054722,1000,4,4.112113697696154E-12
-1.6835278186235194,1000,5,2.2222289304773013
-1.6469274172391402,2000,1,1.1308720339571714E-4
-1.6469292798541546,2000,2,9.031967866679766E-9
-1.6469292797052641,2000,3,8.520838875226131E-12
-1.6469292797052684,2000,4,8.264674415369649E-12
-1.6835277357335474,2000,5,2.2222238974760047
-1.646928981815715,5000,1,1.8087582342060585E-5
-1.646929279709052,5000,2,2.2147439905591715E-10
-1.6469292797052415,5000,3,9.896037554455663E-12
-1.6469292797052417,5000,4,9.882555214463217E-12
-1.6835277125562718,5000,5,2.222222490173582
-1.6469292052365834,10000,1,4.521676918813394E-6
-1.6469292797054567,10000,2,3.168349898224906E-12
-1.6469292797052182,10000,3,1.1311683253662536E-11
-1.6469292797052184,10000,4,1.129820091367009E-11
-1.6835277092463479,10000,5,2.2222222891981103
-1.6469292610882964,20000,1,1.1304133278090166E-6
-1.646929279705237,20000,2,1.0165684354304592E-11
-1.6469292797052224,20000,3,1.1055518793806054E-11
-1.646929279705222,20000,4,1.1082483473790947E-11
-1.683527708418926,20000,5,2.2222222389578286
-1.6469292767239754,50000,1,1.8102957669999668E-7
-1.6469292797026758,50000,2,1.6568447616717391E-10
-1.646929279702676,50000,3,1.6567099382718145E-10
-1.6469292797026758,50000,4,1.6568447616717391E-10
-1.6835277081846378,50000,5,2.2222222247320724
-1.6469292781830178,70000,1,9.243788910301091E-8
-1.646929279702784,70000,2,1.5911857659085252E-10
-1.6469292797027837,70000,3,1.5913205893084496E-10
-1.646929279702784,70000,4,1.5911857659085252E-10
-1.6835277081631157,70000,5,2.2222222234252698
-1.6469292789687804,100000,1,4.472712363134126E-8
-1.6469292797134178,100000,2,4.865641679873984E-10
-1.6469292797134178,100000,3,4.865641679873984E-10
-1.646929279713418,100000,4,4.865776503273909E-10
-1.6835277081625328,100000,5,2.2222222233898785
-1.6469292795292696,200000,1,1.0694744857948181E-8
-1.6469292797154547,200000,2,6.102376727381093E-10
-1.6469292797154547,200000,3,6.102376727381093E-10
-1.646929279715455,200000,4,6.102646374180942E-10
-1.6835277081563058,200000,5,2.22222222301178
